AGE,GENDER,DOMAIN,PhD,YEARSEXP,UNIVERSITY,UOC_POSITION,OTHER_POSITION,OTHERSTATUS,USERWIKI,PU1.DEV_STUD_SKILL,PU2.IMPRV_STUD_LEARN,PU3.USEFUL_FOR_TEACH,PEU1.USER_FRIENDLY,PEU2.EZ_FIND_INFO,PEU3.EZ_EDIT_INFO,ENJ1.STIMULATE_CERIOSITY,ENJ2.ENTERTAINING,Qu1.CONTENT_RELIABLE,Qu2.CONTENT_UPDATED,Qu3.CONTENT_COMPRESV,Qu4.CONTENT_LOWER_QUALITY,Qu5.CONTENT_EDIT_TRUST,Vis1.VIZ_IMPROV,Vis2.EZ_RECORD_CONTRIB,Vis3.USED_CITE_PAPER,Im1.POPULAR_COLLEAGUES,Im2.APPREC_EDU_SHARE,Im3.COLLEAGUES_USING,SA1.IMPT_SHARE_ACADEMIC,SA2.IMPT_SHARE_RESEARCH,SA3.IMPT_STUD_ONLINE_COL,Use1.USED_TO_TEACH_MTRIAL,Use2.USED_TO_DEV_ACTIV,Use3.REC_STUD_USE,Use4.REC_COLL_USE,Use5.AGGREE_STUD_USE,Pf1.CONTRIB_BLOG,Pf2.CONTRIB_SOCIAL_NET,Pf3.PUBLISH_ACAD_OPEN_PLAT,JR1.UNIV_PROMOTE_OPEN_COLLAB,JR2.UNIV_CONSIDER_OPEN_COLLAB,BI1.FUTURE_REC_USE_COLL_STUD,BI2.FUTURE_USE_TEACH,Inc1.HELPFUL_BEST_PRAC,Inc2.HELPFUL_GET_INST_COLL,Inc3.HELPFUL_GET_TRAIN,Inc4.HELPFUL_INSTITUTION_RECGN,Exp1.CONSULT_EXPERTISE,Exp2.CONSULT_ACAD_ISSUES,Exp3.CONSULT_PERSONAL_ISSUES,Exp4.CONTRIB_WIKI,Exp5.USING_WORK_WITH_STUD
39,Female,Others,No,1,UOC,Adjunct,No,,No,5,5,5,5,5,3,5,5,3,5,5,3,5,3,3,1,3,3,3,5,5,5,1,1,3,3,5,1,3,1,5,5,5,5,5,5,5,3,5,5,5,1,1
30,Female,Others,No,2,UOC,Adjunct,No,,Yes,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5
42,Female,Law&Politics,Yes,13,UOC,Adjunct,Yes,Others,No,1,1,1,5,5,,5,3,3,1,3,5,1,,,1,1,5,1,5,5,3,1,1,1,1,1,1,3,1,5,5,1,1,,,,,5,5,5,1,1
35,Female,Others,Yes,3,UOC,Adjunct,Yes,Instructor,No,5,5,5,5,5,3,5,5,5,5,5,3,3,3,3,1,3,5,3,5,5,5,1,1,1,1,5,1,1,1,5,5,3,3,5,5,5,5,1,1,5,1,1
36,Female,HealthSciences,No,1,UOC,Adjunct,No,,No,5,3,3,5,5,3,5,5,3,3,1,5,3,5,3,1,1,3,3,5,5,5,1,1,3,3,5,1,1,1,5,5,3,3,5,5,5,5,1,5,5,1,1
32,Female,Others,No,10,UOC,Adjunct,Yes,Lecturer,No,5,3,3,5,3,3,5,3,3,3,,5,3,3,,1,1,5,3,5,3,5,1,3,1,1,5,3,5,3,3,3,3,1,3,1,3,1,1,3,5,1,1
48,Female,HealthSciences,No,1,UOC,Adjunct,No,,No,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,1,1,3,3,5,1,1,1,5,5,5,5,5,5,5,5,1,1,1,3,1
30,Female,Others,No,4,UOC,Adjunct,Yes,Others,Yes,1,1,1,5,5,1,3,3,3,3,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,3,1,,3,3,1,3,3,5,5,5,5,5,3,5,1,3
35,Female,Sciences,No,10,UOC,Adjunct,No,,No,5,5,5,5,5,3,5,1,5,5,5,1,5,5,3,1,3,5,5,1,5,5,3,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,3,5,5,1,5
47,Female,Arts&Humanities,No,9,UOC,Adjunct,Yes,Others,No,3,3,3,5,5,,5,5,3,3,3,3,1,,,1,1,1,1,5,5,5,1,1,3,3,3,1,1,,5,5,3,3,5,5,5,5,1,1,1,1,1
44,Female,Engineering&Architecture,No,,UOC,Adjunct,No,,No,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,1,5,3,3,5,5,5,3,3,3,3,3,5,5,5,5,,3,3,5,3,5,5,3,3,1,3,3
31,Female,Arts&Humanities,Yes,4,UOC,Adjunct,No,,No,3,3,3,5,5,3,5,5,1,,3,3,3,3,3,1,1,3,3,3,3,5,1,1,1,1,3,1,1,1,5,5,1,1,3,1,1,1,1,3,3,1,3
43,Female,Law&Politics,No,10,UOC,Adjunct,Yes,Others,No,1,1,5,5,5,3,5,5,5,5,5,5,5,3,3,1,3,5,5,5,5,5,1,1,5,5,5,1,1,1,3,3,5,3,5,3,3,1,1,5,5,1,1
41,Female,Others,Yes,3,UOC,Adjunct,Yes,Others,No,1,1,1,5,5,3,3,3,3,3,1,3,3,3,3,1,3,3,5,5,5,5,1,1,1,1,1,1,5,1,5,5,3,3,5,5,5,5,1,1,1,1,1
38,Female,Arts&Humanities,No,1,UOC,Adjunct,No,,No,1,1,3,5,5,3,3,3,3,3,3,3,1,,,1,1,5,1,5,5,5,1,1,1,1,1,1,3,1,5,5,1,1,5,3,5,5,1,1,1,1,5
40,Female,Arts&Humanities,Yes,9,UOC,Adjunct,Yes,Associate,No,3,3,5,5,5,3,3,5,3,3,3,3,3,3,3,1,1,3,3,5,5,5,3,3,3,3,5,1,3,3,3,3,5,5,5,5,3,5,3,3,3,1,1
27,Female,Others,No,4,UOC,Adjunct,Yes,Others,No,1,1,1,5,5,5,1,5,3,1,3,1,5,1,5,1,1,5,1,5,5,5,3,1,1,1,1,3,5,3,5,5,1,1,5,3,5,1,3,3,3,1,1
49,Female,Arts&Humanities,No,0,UOC,Adjunct,Yes,Assistant,No,1,1,3,5,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,3,1,3,3,3,3,1,1,3,5,5,5,1,1,1,1,1
23,Female,Arts&Humanities,No,,UOC,Adjunct,No,,No,1,1,1,5,5,3,5,3,3,5,3,5,1,1,3,1,1,3,1,5,3,5,1,1,1,1,1,1,3,1,3,3,1,1,5,5,5,5,1,1,5,1,1
40,Female,Law&Politics,No,1,UOC,Adjunct,No,,No,3,3,3,5,3,3,5,,5,5,5,1,3,3,3,1,3,5,3,3,5,5,1,1,3,3,3,1,3,1,,,3,5,5,5,3,3,3,3,3,1,1
63,Female,Others,Yes,36,UOC,Adjunct,Yes,Associate,No,5,5,5,5,5,3,5,5,5,5,3,1,3,3,3,3,3,3,3,5,5,5,1,1,5,5,5,1,1,1,3,3,3,3,3,3,3,3,3,3,5,1,1
56,Female,HealthSciences,Yes,16,UOC,Adjunct,No,,No,1,1,3,5,1,3,5,5,1,1,1,5,1,3,3,1,1,5,3,5,5,5,1,1,1,1,,1,3,1,5,5,3,3,5,3,5,5,5,5,5,1,1
60,Female,HealthSciences,No,4,UOC,Adjunct,No,,#N/A,1,1,1,5,1,1,5,3,1,1,1,5,1,,,1,,,1,,3,3,,,1,1,3,1,1,1,,,,,,,,,,,,,
50,Female,Others,Yes,19,UOC,Adjunct,Yes,Associate,Yes,1,3,3,1,5,1,3,1,1,1,1,5,1,1,1,1,1,1,3,5,5,5,1,1,1,1,5,1,1,3,5,5,1,1,5,5,5,5,1,3,1,1,3
43,Female,Arts&Humanities,No,20,UOC,Adjunct,No,,No,3,3,3,5,5,5,5,5,3,5,3,5,3,3,5,1,1,3,3,5,5,5,1,1,1,1,3,3,5,3,5,3,3,1,,3,3,5,5,,5,1,3
51,Female,Arts&Humanities,No,19,UOC,Adjunct,No,,No,1,1,1,5,3,5,1,1,1,3,1,1,1,1,3,1,3,3,1,3,3,3,1,1,1,1,1,1,5,3,,,,,,,,,1,3,1,1,1
62,Female,HealthSciences,No,15,UOC,Adjunct,No,,No,1,5,5,5,5,5,3,3,5,3,3,3,5,3,3,3,,3,3,5,3,,3,1,5,1,5,1,1,1,3,,3,5,3,1,3,1,5,3,1,1,1
46,Female,Arts&Humanities,Yes,21,UOC,Adjunct,Yes,Associate,No,3,5,5,5,5,,5,5,5,5,5,1,5,,,5,1,1,3,5,5,5,5,1,5,3,5,3,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1
49,Female,Arts&Humanities,Yes,23,UOC,Adjunct,Yes,Associate,No,3,3,3,5,5,,5,5,3,3,3,1,3,3,,1,1,3,5,5,3,5,1,3,5,5,5,5,5,5,1,3,5,3,5,5,5,5,5,5,5,1,1
42,Female,Law&Politics,No,19,UOC,Adjunct,No,,Yes,1,1,3,5,3,1,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,,1,1,3,3,3,1,1,1,5,3,3,3,3,1,3,1,1,1,5,1,1
45,Female,HealthSciences,Yes,20,UOC,Adjunct,Yes,Associate,No,1,1,1,5,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,5,1,1
41,Male,Sciences,Yes,3,UPF,#N/A,,Others,No,3,3,5,5,3,3,5,5,5,5,3,5,5,3,3,5,5,5,1,5,5,5,3,1,5,5,5,1,3,1,5,5,5,5,5,5,5,1,5,5,5,1,1
52,Male,Others,Yes,30,UPF,#N/A,,Professor,No,3,1,3,5,5,1,5,5,5,3,3,1,3,1,3,1,1,5,3,5,5,5,1,1,5,3,1,1,5,1,5,1,1,1,1,1,1,1,1,3,5,1,1
43,Female,Others,No,17,UPF,#N/A,,Adjunct,No,5,3,3,3,5,5,3,5,3,3,3,3,5,3,5,1,1,5,1,5,5,5,3,1,3,1,5,3,5,5,5,3,3,3,3,1,1,5,5,5,5,1,5
62,Male,Sciences,Yes,22,UPF,#N/A,,Adjunct,No,1,3,3,3,5,5,5,5,5,5,3,3,5,3,,1,1,1,1,5,5,5,1,1,5,3,5,1,1,,5,1,5,5,5,1,5,5,1,5,3,1,1
44,Female,Arts&Humanities,Yes,20,UPF,#N/A,,Associate,No,3,3,3,5,5,,5,5,3,3,3,3,3,3,3,1,1,1,1,3,5,3,,1,3,3,3,1,1,3,1,1,3,3,5,5,5,5,3,3,3,1,1
41,Female,Arts&Humanities,Yes,11,UPF,#N/A,,Lecturer,No,5,5,3,5,5,5,5,5,5,5,5,5,3,3,5,3,3,3,5,5,5,5,3,3,3,3,5,3,5,5,5,3,3,3,3,3,3,3,3,5,5,1,1
37,Female,Engineering&Architecture,Yes,6,UPF,#N/A,,Lecturer,No,5,5,5,5,5,3,5,5,5,5,5,1,5,,5,3,5,5,5,5,5,5,5,1,1,1,5,1,3,3,3,3,3,5,5,5,5,5,5,5,5,1,1
46,Female,Arts&Humanities,Yes,20,UPF,#N/A,,Associate,No,3,3,5,5,5,,,5,1,1,3,5,1,,,1,1,3,3,5,5,5,1,1,1,1,3,1,3,5,5,5,1,1,5,3,5,5,1,3,3,1,3
43,Male,HealthSciences,Yes,15,UPF,#N/A,,Associate,No,3,1,3,5,5,3,5,5,3,3,1,5,3,1,3,1,1,5,5,5,5,5,1,1,1,1,3,1,1,1,5,5,1,1,3,3,3,1,1,5,5,1,5
28,Male,Engineering&Architecture,Yes,1,UPF,#N/A,,Lecturer,No,5,5,3,5,5,5,5,3,3,3,5,5,5,3,3,1,1,3,5,5,5,5,3,3,1,1,3,1,5,5,5,1,3,3,3,1,1,1,3,3,3,3,3
25,Male,Arts&Humanities,No,1,UPF,#N/A,,Adjunct,No,3,3,3,5,5,3,5,5,5,3,3,5,5,3,3,1,1,5,3,5,5,5,1,1,3,3,5,1,5,3,5,3,3,3,5,5,5,5,1,5,5,1,1
29,Female,Engineering&Architecture,No,2,UPF,#N/A,,Adjunct,No,5,5,3,5,5,,5,5,5,5,3,3,3,1,,1,1,5,1,5,5,5,1,1,3,1,5,1,3,3,5,5,1,1,1,5,5,1,5,5,5,1,1
61,Male,HealthSciences,Yes,37,UPF,#N/A,,Associate,No,3,5,5,5,5,,5,5,3,5,3,5,3,3,,1,1,5,3,5,5,5,1,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,3,3,1,1
65,Male,Others,Yes,43,UPF,#N/A,,,Yes,3,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,5,1,1,5,5,5,5,,5,5,1,5,1,1,1,,5,5,5,5,1,5
53,Male,HealthSciences,Yes,12,UPF,#N/A,,Others,No,3,1,3,5,3,3,3,3,1,3,1,5,3,3,3,1,1,3,1,5,1,5,1,1,1,1,1,3,5,1,5,3,1,1,1,5,5,5,1,1,1,1,1
49,Male,Arts&Humanities,Yes,18,UPF,#N/A,,Lecturer,No,3,3,5,5,5,3,5,5,3,3,1,3,3,3,1,3,1,1,3,1,5,5,1,1,5,5,5,1,1,1,1,1,3,5,3,3,3,1,5,5,5,1,1
35,Female,Others,Yes,8,UPF,#N/A,,Lecturer,No,1,1,1,5,3,,5,3,3,3,3,3,3,1,1,1,1,1,1,3,5,5,1,1,1,1,1,5,5,3,1,3,1,1,3,3,1,1,1,3,1,1,1
35,Male,Others,No,7,UPF,#N/A,,Others,No,5,1,5,5,5,3,5,5,5,5,5,1,5,1,3,1,1,1,5,5,1,5,3,1,1,1,5,3,5,5,1,1,1,1,3,1,1,5,5,5,5,1,5
44,Male,Sciences,No,3,UPF,#N/A,,Others,No,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,3,3,3,3,5,5,5,5,5,5,3,5,5,5,3,,1,5,5,5,5,5,5,5,5,5,3,5
31,Female,Others,Yes,7,UPF,#N/A,,Others,No,1,1,1,5,5,5,5,5,5,5,3,5,5,,1,1,1,1,,5,5,5,1,1,1,,3,1,3,5,3,1,1,1,5,5,5,1,3,3,5,1,1
37,Female,Engineering&Architecture,Yes,5,UPF,#N/A,,Others,No,1,3,5,5,5,5,5,5,5,5,5,1,5,3,3,1,5,5,5,5,3,5,3,1,3,3,5,1,5,1,5,3,3,5,5,5,5,3,5,5,5,1,1
31,Female,Law&Politics,No,4,UPF,#N/A,,Adjunct,No,3,3,1,5,5,3,5,5,3,5,5,3,1,3,3,1,1,1,1,3,5,5,1,1,1,1,1,1,3,1,5,5,1,1,3,3,3,3,1,1,5,1,1
60,Male,Sciences,Yes,35,UPF,#N/A,,Professor,No,5,5,5,5,5,5,5,5,5,5,3,1,1,,,5,1,5,3,5,1,5,5,1,5,5,5,1,1,3,5,,5,5,,,,,5,5,5,1,1
33,Female,Others,Yes,5,UPF,#N/A,,Lecturer,No,5,1,3,3,5,5,1,5,1,5,3,5,3,5,1,1,3,1,3,5,5,5,1,1,1,5,3,5,5,5,3,3,3,3,3,3,3,3,,5,1,1,
48,Male,Others,Yes,19,UPF,#N/A,,Professor,No,3,1,3,5,5,3,5,1,3,3,3,5,1,1,3,1,1,5,5,5,3,5,1,1,1,1,1,1,1,1,5,5,1,1,5,3,5,5,3,3,5,1,1
46,Male,Sciences,Yes,15,UPF,#N/A,,Associate,No,3,3,5,5,5,3,5,5,3,3,3,5,3,,5,3,3,1,3,5,3,5,1,1,5,1,5,1,1,1,1,,3,3,1,1,1,1,3,5,5,1,1
53,Male,Law&Politics,Yes,26,UPF,#N/A,,Professor,No,1,3,3,5,5,1,5,5,5,5,3,5,1,1,3,1,1,5,5,5,5,5,1,1,1,1,3,1,1,1,5,5,1,1,,3,5,1,1,5,5,1,1
47,Male,Others,No,20,UPF,#N/A,,Others,No,5,5,5,5,5,5,3,5,5,5,3,3,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,3,5,5,5,5,1,5
31,Male,Others,Yes,1,UPF,#N/A,,,Yes,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,1,3,5,5,5,5,5,5,5,3,1,3,1,5,1,5,5,5,5,5,5,5,5,5,1,5
36,Male,Engineering&Architecture,Yes,10,UPF,#N/A,,Associate,No,5,5,5,5,5,3,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,1,5,5,5,1,1,1,5,5,5,5,5,5,3,3,5,5,5,1,1
25,Female,Arts&Humanities,No,3,UPF,#N/A,,,No,3,3,3,5,5,3,5,5,3,1,3,5,1,1,1,1,1,1,3,5,3,5,1,1,1,5,5,1,1,1,3,3,1,1,1,5,1,1,3,5,3,1,1
24,Female,Others,No,2,UPF,#N/A,,Others,No,3,3,3,5,5,5,3,1,3,5,5,3,3,5,1,1,1,1,1,3,5,5,3,3,1,1,3,1,3,1,3,3,3,1,5,1,1,5,1,3,3,1,1
45,Male,Arts&Humanities,Yes,18,UPF,#N/A,,Others,No,3,3,3,3,3,3,1,3,3,3,1,5,3,3,3,1,3,3,3,3,3,5,1,1,1,1,3,3,3,1,3,1,1,1,3,3,3,3,1,3,3,1,3
33,Female,Arts&Humanities,Yes,3,UPF,#N/A,,Others,No,1,1,3,5,5,,3,3,3,5,3,3,3,3,,1,1,1,3,5,5,5,1,1,3,3,1,1,1,1,3,1,1,1,3,3,5,5,1,5,5,1,1
54,Female,Others,Yes,30,UPF,#N/A,,Professor,No,3,3,3,5,5,5,3,3,1,1,1,1,3,3,5,1,1,5,3,3,5,5,1,1,1,1,3,1,1,3,5,3,1,1,1,1,1,1,1,1,1,1,1
29,Male,Engineering&Architecture,No,5,UPF,#N/A,,,No,5,5,5,5,5,5,5,5,5,5,5,3,5,1,1,1,3,5,5,5,5,5,5,1,5,5,5,3,5,3,3,1,5,5,5,5,5,5,5,5,5,5,5
62,Male,Others,Yes,37,UPF,#N/A,,Associate,No,5,5,5,5,5,3,5,3,5,5,5,5,5,3,3,1,3,3,3,5,5,5,1,3,5,3,5,1,1,1,3,1,3,3,5,5,5,5,5,5,5,1,3
29,Male,Engineering&Architecture,No,1,UPF,#N/A,,Instructor,No,3,3,5,5,5,3,5,3,3,3,1,3,1,1,3,5,1,5,5,5,5,5,1,3,5,5,3,1,3,1,1,3,5,5,5,5,5,5,3,5,5,1,1
28,Male,HealthSciences,Yes,4,UPF,#N/A,,Others,No,1,1,3,5,3,5,5,5,5,5,1,5,3,3,3,1,3,5,3,5,5,5,3,1,3,3,3,5,1,5,5,3,1,1,3,5,5,3,3,5,5,3,1
58,Male,HealthSciences,Yes,31,UPF,#N/A,,Others,No,3,5,3,5,3,1,5,5,1,3,3,5,3,3,3,1,1,3,3,1,3,5,1,1,3,3,3,1,1,1,5,3,3,3,5,5,5,5,1,1,1,1,1
62,Female,Others,Yes,22,UPF,#N/A,,Associate,Yes,5,3,5,5,5,3,5,5,5,5,5,1,5,3,3,1,3,5,5,5,5,5,1,1,1,1,5,1,1,1,5,3,3,3,5,5,5,5,5,3,5,1,1
37,Female,Sciences,Yes,15,UPF,#N/A,,Associate,No,5,3,5,5,5,3,5,5,1,3,3,5,3,1,1,1,1,3,1,3,,5,1,1,1,1,3,1,1,1,1,1,1,1,3,3,5,5,3,3,1,1,1
60,Female,HealthSciences,Yes,20,UPF,#N/A,,Associate,No,3,3,3,5,5,5,5,5,3,3,3,5,3,3,5,1,3,5,5,5,5,5,1,1,1,1,5,1,1,1,1,1,1,5,3,3,1,1,1,5,5,1,1
45,Male,Others,Yes,25,UPF,#N/A,,Associate,Yes,5,5,5,5,5,5,5,5,5,5,5,1,5,,,5,,5,,5,5,5,5,1,3,3,5,1,1,5,1,1,3,3,1,1,5,5,5,5,5,1,1
45,Female,Law&Politics,Yes,20,UPF,#N/A,,Lecturer,No,5,1,3,5,5,3,5,5,5,5,3,1,5,3,3,3,1,5,5,5,5,5,1,1,3,3,3,1,1,5,1,3,3,5,5,5,5,5,3,5,3,1,1
36,Male,Law&Politics,Yes,14,UPF,#N/A,,Associate,No,5,5,5,5,5,5,5,5,5,5,3,5,5,1,1,1,3,5,3,5,5,5,1,1,5,1,5,3,1,1,3,1,5,5,3,3,1,1,3,5,5,5,5
38,Male,Others,Yes,15,UPF,#N/A,,Associate,No,5,5,3,5,5,,5,5,5,5,3,5,5,1,,1,3,5,1,5,5,5,1,1,1,1,5,3,3,5,1,1,1,1,1,1,1,3,3,5,5,1,1
30,Female,Others,No,5,UPF,#N/A,,Others,No,1,1,1,5,5,,1,1,1,3,5,1,1,1,,1,3,5,3,5,5,5,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1
45,Male,Others,No,15,UPF,#N/A,,Others,No,3,3,5,5,5,1,5,5,5,5,5,1,3,3,3,1,3,1,3,5,5,5,1,1,1,1,5,3,5,1,3,3,1,1,1,1,1,1,5,5,5,1,1
28,Female,HealthSciences,No,1,UPF,#N/A,,Others,No,5,5,3,5,5,3,5,5,3,5,3,3,3,3,3,3,1,1,1,5,5,5,1,3,5,5,5,1,1,3,3,3,5,5,5,5,5,5,3,5,5,1,3
45,Female,Others,Yes,11,UPF,#N/A,,Associate,No,5,5,5,5,5,3,5,5,5,5,5,1,5,3,3,1,3,1,3,5,5,5,5,1,5,5,5,1,1,5,3,1,3,3,5,5,5,5,5,5,5,1,5
48,Female,Others,Yes,5,UPF,#N/A,,Adjunct,No,3,3,3,5,5,3,5,1,3,5,1,5,1,3,3,1,1,5,3,5,5,5,1,1,1,1,5,1,1,1,1,1,1,1,5,5,3,5,5,5,5,1,1
48,Male,Engineering&Architecture,No,24,UPF,#N/A,,Others,No,1,5,5,5,5,5,1,5,5,5,3,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,1,1,3,5,5,5,5,5,3,5,5,5,5,5,1,5
26,Female,Others,No,1,UPF,#N/A,,Instructor,No,1,1,3,5,5,3,5,5,3,5,1,5,3,1,1,1,1,3,1,5,5,5,1,1,1,1,1,1,3,3,3,3,1,1,5,5,3,5,1,5,5,1,1
48,Female,Arts&Humanities,Yes,22,UPF,#N/A,,Associate,No,3,3,3,5,5,5,1,3,3,5,3,1,3,1,5,1,1,3,1,3,5,5,1,1,1,1,1,1,5,1,3,5,1,3,5,1,1,3,3,5,5,1,1
37,Male,Sciences,No,12,UPF,#N/A,,Others,#N/A,5,5,5,5,5,3,5,5,3,5,5,5,5,1,1,1,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,1,5,5,1,1,1,1,5,5,5,5,5
51,Male,Others,Yes,25,UPF,#N/A,,Associate,Yes,3,3,5,5,3,1,3,3,5,5,1,3,3,5,5,1,1,1,1,5,5,5,3,1,5,5,5,1,5,5,5,5,3,3,5,3,5,3,3,5,5,1,5
60,Male,HealthSciences,Yes,37,UPF,#N/A,,Professor,Yes,3,3,5,5,5,3,5,5,3,5,3,3,1,1,1,1,3,5,5,5,3,3,3,1,1,1,3,1,1,1,5,5,3,3,5,1,1,1,3,5,5,1,3
53,Male,Engineering&Architecture,Yes,25,UPF,#N/A,,Associate,Yes,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,3,3,5,5,5,5,5,3,5,5,5,5,3,5,5,1,5,5,5,5,5,5,5,5,5,5,3
60,Female,Arts&Humanities,Yes,39,UPF,#N/A,,Associate,No,5,3,5,5,5,1,3,3,3,3,3,3,3,,,5,3,3,3,5,5,,5,3,5,5,3,1,1,1,3,3,3,3,,,,3,5,5,5,1,1
36,Male,Sciences,No,3,UPF,#N/A,,Others,No,3,3,3,5,5,5,3,3,3,3,1,5,1,1,3,1,5,5,3,3,5,5,1,1,1,1,1,5,5,1,5,3,1,1,1,1,1,1,3,3,3,1,3
53,Male,Arts&Humanities,Yes,18,UPF,#N/A,,Associate,No,3,3,3,5,5,3,3,5,3,3,3,3,3,3,3,1,3,3,3,3,5,5,1,1,1,1,5,1,1,1,5,5,3,3,,5,5,5,3,5,1,1,1
41,Female,Arts&Humanities,Yes,12,UPF,#N/A,,Lecturer,No,1,1,,5,3,3,5,5,1,1,1,5,1,1,1,1,1,3,1,5,5,5,1,1,1,1,1,3,5,5,5,3,1,1,1,1,1,1,1,1,3,1,3
27,Female,Others,No,1,UPF,#N/A,,Instructor,Yes,3,5,5,5,5,3,5,5,5,5,5,5,5,3,1,5,1,3,3,5,5,5,5,3,5,5,5,3,5,5,1,1,5,5,5,5,5,5,5,5,5,3,5
46,Male,Others,Yes,20,UPF,#N/A,,Associate,No,3,3,3,5,5,3,5,5,3,3,1,5,1,3,1,1,1,1,1,5,5,5,1,1,1,1,3,1,1,1,5,1,1,3,5,5,5,5,5,5,5,1,3
51,Female,Arts&Humanities,No,20,UPF,#N/A,,Others,No,5,5,5,5,5,3,3,3,5,5,5,5,5,3,3,1,1,3,,5,5,5,1,1,3,,5,1,3,1,3,1,3,5,3,3,1,1,3,5,5,1,1
29,Female,Others,No,5,UPF,#N/A,,Instructor,No,1,1,3,5,5,5,1,3,3,3,1,1,3,5,3,1,1,5,1,5,5,5,1,1,1,3,1,1,5,5,1,3,1,1,5,3,3,5,3,3,5,1,1
59,Female,Others,Yes,20,UPF,#N/A,,Adjunct,No,3,3,3,5,5,3,3,3,5,5,5,5,3,5,,1,,5,,5,5,5,1,3,1,1,5,3,1,5,5,3,1,1,1,1,,,1,1,5,5,1
58,Male,Others,No,5,UPF,#N/A,,Others,Yes,3,1,1,5,3,5,3,3,1,1,1,5,3,1,5,1,1,5,3,5,5,5,1,1,1,1,1,3,1,5,1,1,1,1,1,1,1,1,1,3,5,5,5
61,Female,Sciences,Yes,,UPF,#N/A,,Associate,No,3,5,5,5,5,,5,5,5,5,5,,,,,1,1,5,1,5,5,5,1,1,3,3,5,1,1,5,5,,,,5,,5,,5,5,5,1,1
41,Female,Sciences,Yes,15,UPF,#N/A,,Associate,No,5,5,5,5,5,5,5,5,5,5,5,1,5,3,3,3,3,3,3,3,3,1,1,3,5,5,3,5,5,3,3,3,3,3,3,3,3,3,5,5,5,1,3
62,Male,HealthSciences,Yes,30,UPF,#N/A,,Others,No,5,3,5,5,3,,,5,1,1,1,5,3,5,,1,1,3,,5,5,3,1,1,1,1,5,1,1,1,,,,,5,5,5,3,1,3,3,1,1
33,Male,Engineering&Architecture,Yes,7,UPF,#N/A,,Lecturer,No,3,3,5,5,5,,5,5,5,5,3,5,5,,,1,5,5,5,5,5,5,5,1,5,1,5,1,3,3,5,5,5,5,5,5,5,5,5,5,1,1,1
44,Male,Sciences,Yes,20,UPF,#N/A,,Professor,No,3,3,5,5,5,1,5,5,3,5,3,1,3,1,1,1,1,5,3,5,1,5,3,1,3,3,3,1,1,3,5,3,3,3,3,3,3,1,5,5,5,1,1
47,Female,Others,Yes,18,UPF,#N/A,,Professor,No,5,5,5,5,5,3,5,5,5,3,3,1,3,3,3,1,3,3,3,3,3,3,,,5,5,5,1,1,1,,,,,,,,,,,,,
23,Male,HealthSciences,No,1,UPF,#N/A,,Others,Yes,5,5,5,5,3,5,5,5,3,3,3,3,3,3,3,1,3,3,3,5,5,5,1,1,5,5,3,3,3,3,3,1,3,3,3,1,3,1,3,5,5,3,1
39,Female,Others,Yes,13,UPF,#N/A,,Associate,No,1,5,5,5,5,1,5,5,5,5,5,5,5,1,1,5,1,1,1,5,5,5,1,1,3,3,5,5,5,5,3,3,3,5,1,1,1,1,5,5,5,1,1
48,Female,Others,Yes,21,UPF,#N/A,,Adjunct,No,1,1,3,5,3,,1,1,3,3,3,3,1,,,1,1,3,1,5,5,5,1,1,1,1,3,1,3,1,3,3,1,1,5,5,3,1,1,3,1,1,1
40,Female,HealthSciences,Yes,12,UPF,#N/A,,Associate,No,1,1,1,5,5,3,1,3,1,1,1,5,1,3,3,1,1,3,,1,5,3,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,1,3,1,1
35,Female,HealthSciences,No,3,UPF,#N/A,,Others,No,3,3,1,5,3,3,1,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,1,3,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1
